"height10","z","ci_low","ci_high","height_cm","sex","method"
15.1115966386555,-0.9125005535581,-1.05039362730964,-0.774607479806563,151.115966386555,"Female","Absolute"
15.1361344537815,-0.89998143016393,-1.02891123202408,-0.771051628303776,151.361344537815,"Female","Absolute"
15.1606722689076,-0.887450734376968,-1.00788427160702,-0.767017197146915,151.606722689076,"Female","Absolute"
15.1852100840336,-0.874908080450789,-0.987329299299341,-0.762486861602236,151.852100840336,"Female","Absolute"
15.2097478991597,-0.862353082638965,-0.967262293041309,-0.757443872236621,152.097478991597,"Female","Absolute"
15.2342857142857,-0.84978535519507,-0.947698239226301,-0.751872471163839,152.342857142857,"Female","Absolute"
15.2588235294118,-0.837204512372679,-0.928650580588959,-0.745758444156399,152.588235294118,"Female","Absolute"
15.2833613445378,-0.824610168425364,-0.910130521640296,-0.739089815210432,152.833613445378,"Female","Absolute"
15.3078991596639,-0.8120019376067,-0.892146211006168,-0.731857664207233,153.078991596639,"Female","Absolute"
15.3324369747899,-0.79937943417026,-0.874701862428149,-0.72405700591237,153.324369747899,"Female","Absolute"
15.356974789916,-0.786742272369616,-0.857796933879474,-0.715687610859759,153.56974789916,"Female","Absolute"
15.381512605042,-0.774089990828001,-0.841425296764986,-0.706754684891016,153.81512605042,"Female","Absolute"
15.4060504201681,-0.76141759034804,-0.825560651440085,-0.697274529255995,154.060504201681,"Female","Absolute"
15.4305882352941,-0.748713038110425,-0.810150530738426,-0.687275545482424,154.305882352941,"Female","Absolute"
15.4551260504202,-0.735963696253099,-0.79513945160021,-0.676787940905989,154.551260504202,"Female","Absolute"
15.4796638655462,-0.723156926914009,-0.780471939883619,-0.665841913944399,154.796638655462,"Female","Absolute"
15.5042016806723,-0.710280092231096,-0.766093580591662,-0.65446660387053,155.042016806723,"Female","Absolute"
15.5287394957983,-0.697320554342305,-0.751952004391798,-0.642689104292813,155.287394957983,"Female","Absolute"
15.5532773109244,-0.684265675385581,-0.737997689193393,-0.630533661577769,155.532773109244,"Female","Absolute"
15.5778151260504,-0.671102817498867,-0.724184493686141,-0.618021141311593,155.778151260504,"Female","Absolute"
15.6023529411765,-0.657819342820108,-0.71046988951177,-0.605168796128447,156.023529411765,"Female","Absolute"
15.6268907563025,-0.644402613487249,-0.696814906250782,-0.591990320723715,156.268907563025,"Female","Absolute"
15.6514285714286,-0.630839991638232,-0.683183838883414,-0.578496144393051,156.514285714286,"Female","Absolute"
15.6759663865546,-0.617118839411003,-0.669543787027251,-0.564693891794754,156.759663865546,"Female","Absolute"
15.7005042016807,-0.603226518943504,-0.655864100208731,-0.550588937678277,157.005042016807,"Female","Absolute"
15.7250420168067,-0.589150392373682,-0.642115797508513,-0.53618498723885,157.250420168067,"Female","Absolute"
15.7495798319328,-0.574877821839479,-0.62827101754557,-0.521484626133388,157.495798319328,"Female","Absolute"
15.7741176470588,-0.560396169478839,-0.614302539721689,-0.506489799235989,157.741176470588,"Female","Absolute"
15.7986554621849,-0.545692797429709,-0.600183402680359,-0.491202192179059,157.986554621849,"Female","Absolute"
15.8231932773109,-0.53075506783003,-0.58588663278641,-0.475623502873649,158.231932773109,"Female","Absolute"
15.847731092437,-0.515570342817746,-0.571385085061499,-0.459755600573993,158.47731092437,"Female","Absolute"
15.872268907563,-0.500125984530804,-0.556651391794201,-0.443600577267407,158.72268907563,"Female","Absolute"
15.8968067226891,-0.484409355107146,-0.541658009948696,-0.427160700265597,158.968067226891,"Female","Absolute"
15.9213445378151,-0.468407816684717,-0.52637735720847,-0.410438276160964,159.213445378151,"Female","Absolute"
15.9458823529412,-0.452108731401462,-0.510782027531177,-0.393435435271746,159.458823529412,"Female","Absolute"
15.9704201680672,-0.435499461395323,-0.494845079916868,-0.376153842873778,159.704201680672,"Female","Absolute"
15.9949579831933,-0.418567368804245,-0.478540398185132,-0.358594339423357,159.949579831933,"Female","Absolute"
16.0194957983193,-0.40129981576617,-0.46184312447075,-0.340756507061591,160.194957983193,"Female","Absolute"
16.0440336134454,-0.383684164419048,-0.444730174512977,-0.32263815432512,160.440336134454,"Female","Absolute"
16.0685714285714,-0.36570777690082,-0.427180848290442,-0.304234705511198,160.685714285714,"Female","Absolute"
16.0931092436975,-0.347358015349427,-0.409177554718691,-0.285538475980162,160.931092436975,"Female","Absolute"
16.1176470588235,-0.328622241902818,-0.390706673282416,-0.26653781052322,161.176470588235,"Female","Absolute"
16.1421848739496,-0.309487818698933,-0.371759577349388,-0.247216060048477,161.421848739496,"Female","Absolute"
16.1667226890756,-0.28994210787572,-0.352333841238757,-0.227550374512683,161.667226890756,"Female","Absolute"
16.1912605042017,-0.269972471571122,-0.332434642080207,-0.207510301062037,161.912605042017,"Female","Absolute"
16.2157983193277,-0.24956627192308,-0.312076342227867,-0.187056201618292,162.157983193277,"Female","Absolute"
16.2403361344538,-0.228710871069543,-0.291284190504751,-0.166137551634336,162.403361344538,"Female","Absolute"
16.2648739495798,-0.20739363114845,-0.270096002259954,-0.144691260036947,162.648739495798,"Female","Absolute"
16.2894117647059,-0.185601914297751,-0.248563564815512,-0.12264026377999,162.894117647059,"Female","Absolute"
16.3139495798319,-0.163323082655384,-0.22675337680074,-0.0998927885100281,163.139495798319,"Female","Absolute"
16.338487394958,-0.1405444983593,-0.204746208128437,-0.0763427885901624,163.38487394958,"Female","Absolute"
16.363025210084,-0.117254790780552,-0.182637090404581,-0.0518724911565227,163.63025210084,"Female","Absolute"
16.3875630252101,-0.0934573208751322,-0.160550954092496,-0.0263636876577685,163.875630252101,"Female","Absolute"
16.4121008403361,-0.0691649538473916,-0.138617467979827,0.000287560285044355,164.121008403361,"Female","Absolute"
16.4366386554622,-0.0443907133058047,-0.116943838085342,0.0281624114737328,164.366386554622,"Female","Absolute"
16.4611764705882,-0.0191476228588611,-0.0956085284257236,0.0573132827080013,164.611764705882,"Female","Absolute"
16.4857142857143,0.00655129388496406,-0.0746596301634952,0.0877622179334233,164.857142857143,"Female","Absolute"
16.5102521008403,0.0326930133171816,-0.0541175243326217,0.119503550966985,165.102521008403,"Female","Absolute"
16.5347899159664,0.0592645118293127,-0.0339804660467019,0.152509489705327,165.347899159664,"Female","Absolute"
16.5593277310924,0.0862527658128793,-0.0142312347745217,0.18673676640028,165.593277310924,"Female","Absolute"
16.5838655462185,0.113644751659391,0.00515667438645208,0.222132828932329,165.838655462185,"Female","Absolute"
16.6084033613445,0.141427445760374,0.0242141462810083,0.258640745239739,166.084033613445,"Female","Absolute"
16.6329411764706,0.169587824507337,0.0429730240152564,0.296202624999418,166.329411764706,"Female","Absolute"
16.6574789915966,0.198112864291807,0.0614639873771979,0.334761741206416,166.574789915966,"Female","Absolute"
16.6820168067227,0.226989541505293,0.0797154079243574,0.374263675086228,166.820168067227,"Female","Absolute"
16.7065546218487,0.256204832539317,0.0977528617132003,0.414656803365433,167.065546218487,"Female","Absolute"
16.7310924369748,0.285745713785401,0.115599045688231,0.455892381882571,167.310924369748,"Female","Absolute"
16.7556302521008,0.315599161635054,0.133273918778983,0.497924404491126,167.556302521008,"Female","Absolute"
16.7801680672269,0.345752152479803,0.150794951902783,0.540709353056824,167.801680672269,"Female","Absolute"
16.8047058823529,0.376191662711157,0.168177417038818,0.584205908383496,168.047058823529,"Female","Absolute"
16.829243697479,0.406904668720642,0.185434676184982,0.628374661256302,168.29243697479,"Female","Absolute"
16.853781512605,0.437878146899767,0.202578450196357,0.673177843603178,168.53781512605,"Female","Absolute"
16.8783193277311,0.469099073640056,0.219619058898876,0.718579088381235,168.783193277311,"Female","Absolute"
16.9028571428571,0.500554425333027,0.236565630281083,0.764543220384971,169.028571428571,"Female","Absolute"
16.9273949579832,0.532231178370193,0.253426279929677,0.811036076810709,169.273949579832,"Female","Absolute"
16.9519327731092,0.56411630914308,0.270208263447669,0.85802435483849,169.519327731092,"Female","Absolute"
16.9764705882353,0.596196794043194,0.286918105158723,0.905475482927665,169.764705882353,"Female","Absolute"
17.0010084033613,0.628459609462065,0.303561706427588,0.953357512496542,170.010084033613,"Female","Absolute"
17.0255462184874,0.6608917317912,0.320144436687983,1.00163902689442,170.255462184874,"Female","Absolute"
17.0500840336134,0.693480137422122,0.336671209921162,1.05028906492308,170.500840336134,"Female","Absolute"
17.0746218487395,0.726211802746353,0.353146548953757,1.09927705653895,170.746218487395,"Female","Absolute"
17.0991596638655,0.759073704155402,0.369574639585539,1.14857276872526,170.991596638655,"Female","Absolute"
17.1236974789916,0.792052818040796,0.385959376235158,1.19814625984643,171.236974789916,"Female","Absolute"
17.1482352941176,0.825136120794042,0.402304400511292,1.24796784107679,171.482352941176,"Female","Absolute"
17.1727731092437,0.858310588806669,0.418613133877891,1.29800804373545,171.727731092437,"Female","Absolute"
17.1973109243697,0.891563198470185,0.434888805381493,1.34823759155888,171.973109243697,"Female","Absolute"
17.2218487394958,0.924880926176112,0.451134475241792,1.39862737711043,172.218487394958,"Female","Absolute"
17.2463865546218,0.958250748315972,0.46735305496843,1.44914844166351,172.463865546218,"Female","Absolute"
17.2709243697479,0.991659641281275,0.483547324553077,1.49977195800947,172.709243697479,"Female","Absolute"
17.295462184874,1.02509458146355,0.499719947192102,1.55046921573499,172.95462184874,"Female","Absolute"
17.32,1.0585425452543,0.515873481917839,1.60121160859075,173.2,"Female","Absolute"
14.4,-0.988065605535294,-1.47529294412893,-0.500838266941662,144,"Female","BMI"
14.4245378151261,-0.98228253283314,-1.45501823841005,-0.509546827256228,144.245378151261,"Female","BMI"
14.4490756302521,-0.976492501930866,-1.43475588715675,-0.51822911670498,144.490756302521,"Female","BMI"
14.4736134453782,-0.970688554628351,-1.41451242275768,-0.526864686499022,144.736134453782,"Female","BMI"
14.4981512605042,-0.964863732725475,-1.39429440474306,-0.535433060707888,144.981512605042,"Female","BMI"
14.5226890756303,-0.959011078022116,-1.37410842232506,-0.543913733719171,145.226890756303,"Female","BMI"
14.5472268907563,-0.953123632318155,-1.35396109730092,-0.552286167335392,145.472268907563,"Female","BMI"
14.5717647058824,-0.94719443741347,-1.3338590873666,-0.56052978746034,145.717647058824,"Female","BMI"
14.5963025210084,-0.941216535107942,-1.3138090898952,-0.568623980320685,145.963025210084,"Female","BMI"
14.6208403361345,-0.935182967201449,-1.29381784624117,-0.576548088161726,146.208403361345,"Female","BMI"
14.6453781512605,-0.929086775493872,-1.27389214663885,-0.584281404348895,146.453781512605,"Female","BMI"
14.6699159663866,-0.92292100178509,-1.25403883577097,-0.591803167799215,146.699159663866,"Female","BMI"
14.6944537815126,-0.916678687874982,-1.23426481908997,-0.599092556659998,146.944537815126,"Female","BMI"
14.7189915966387,-0.910352875563428,-1.21457706998073,-0.606128681146128,147.189915966387,"Female","BMI"
14.7435294117647,-0.903936606650307,-1.1949826378568,-0.612890575443817,147.435294117647,"Female","BMI"
14.7680672268908,-0.897422922935499,-1.1754886572817,-0.619357188589299,147.680672268908,"Female","BMI"
14.7926050420168,-0.890804866218882,-1.15610235819931,-0.625507374238451,147.926050420168,"Female","BMI"
14.8171428571429,-0.884075478300339,-1.13683107733879,-0.631319879261888,148.171428571429,"Female","BMI"
14.8416806722689,-0.877227800979745,-1.11768227082377,-0.636773331135721,148.416806722689,"Female","BMI"
14.866218487395,-0.870254876056982,-1.0986635279542,-0.641846224159767,148.66218487395,"Female","BMI"
14.890756302521,-0.863149745331929,-1.07978258602838,-0.646516904635483,148.90756302521,"Female","BMI"
14.9152941176471,-0.855905450604467,-1.06104734591536,-0.650763555293568,149.152941176471,"Female","BMI"
14.9398319327731,-0.848515033674472,-1.04246588784679,-0.654564179502158,149.398319327731,"Female","BMI"
14.9643697478992,-0.840971536341827,-1.0240464865365,-0.657896586147151,149.643697478992,"Female","BMI"
14.9889075630252,-0.83326800040641,-1.00579762420682,-0.660738376606002,149.889075630252,"Female","BMI"
15.0134453781513,-0.8253974676681,-0.987727999334909,-0.663066936001291,150.134453781513,"Female","BMI"
15.0379831932773,-0.817352979926777,-0.969846527848798,-0.664859432004756,150.379831932773,"Female","BMI"
15.0625210084034,-0.80912757898232,-0.952162331997525,-0.666092825967116,150.625210084034,"Female","BMI"
15.0870588235294,-0.80071430663461,-0.934684710087165,-0.666743903182054,150.870588235294,"Female","BMI"
15.1115966386555,-0.792106204683524,-0.917423077623046,-0.666789331744003,151.115966386555,"Female","BMI"
15.1361344537815,-0.783296314928945,-0.900386867112165,-0.666205762745725,151.361344537815,"Female","BMI"
15.1606722689076,-0.774277679170749,-0.883585370015986,-0.664969988325512,151.606722689076,"Female","BMI"
15.1852100840336,-0.765043339208817,-0.867027500605394,-0.663059177812239,151.852100840336,"Female","BMI"
15.2097478991597,-0.755586336843028,-0.850721458854829,-0.660451214831226,152.097478991597,"Female","BMI"
15.2342857142857,-0.745899713873261,-0.834674270020247,-0.657125157726276,152.342857142857,"Female","BMI"
15.2588235294118,-0.735976512099398,-0.818891185311624,-0.653061838887171,152.588235294118,"Female","BMI"
15.2833613445378,-0.725809773321316,-0.803374945255436,-0.648244601387196,152.833613445378,"Female","BMI"
15.3078991596639,-0.715392539338896,-0.788124939175248,-0.642660139502544,153.078991596639,"Female","BMI"
15.3324369747899,-0.704717851952016,-0.773136342660028,-0.636299361244003,153.324369747899,"Female","BMI"
15.356974789916,-0.693778752960556,-0.758399375832842,-0.629158130088269,153.56974789916,"Female","BMI"
15.381512605042,-0.68256834625427,-0.743898789698202,-0.621237902810338,153.81512605042,"Female","BMI"
15.4060504201681,-0.671083461115378,-0.729608723413125,-0.61255819881763,154.060504201681,"Female","BMI"
15.4305882352941,-0.65932670118442,-0.715492127520193,-0.603161274848646,154.305882352941,"Female","BMI"
15.4551260504202,-0.647301166820933,-0.701510855828439,-0.593091477813427,154.551260504202,"Female","BMI"
15.4796638655462,-0.635009958384454,-0.687627538269181,-0.582392378499727,154.796638655462,"Female","BMI"
15.5042016806723,-0.622456176234518,-0.67380664233386,-0.571105710135176,155.042016806723,"Female","BMI"
15.5287394957983,-0.609642920730661,-0.660015385745259,-0.559270455716062,155.287394957983,"Female","BMI"
15.5532773109244,-0.596573292232421,-0.646224393747886,-0.546922190716955,155.532773109244,"Female","BMI"
15.5778151260504,-0.583250391099333,-0.632408043640548,-0.534092738558117,155.778151260504,"Female","BMI"
15.6023529411765,-0.569677317690934,-0.618544491997414,-0.520810143384454,156.023529411765,"Female","BMI"
15.6268907563025,-0.555857172366761,-0.604615423842037,-0.507098920891484,156.268907563025,"Female","BMI"
15.6514285714286,-0.541793055486349,-0.590605591224565,-0.492980519748134,156.514285714286,"Female","BMI"
15.6759663865546,-0.527488067409235,-0.576502220472153,-0.478473914346318,156.759663865546,"Female","BMI"
15.7005042016807,-0.512945308494955,-0.562294365857174,-0.463596251132737,157.005042016807,"Female","BMI"
15.7250420168067,-0.498167879103046,-0.547972276941436,-0.448363481264656,157.250420168067,"Female","BMI"
15.7495798319328,-0.483158879593044,-0.533526831563693,-0.432790927622395,157.495798319328,"Female","BMI"
15.7741176470588,-0.467921410324485,-0.518949069614731,-0.416893751034239,157.741176470588,"Female","BMI"
15.7986554621849,-0.452458571656907,-0.504229846719844,-0.40068729659397,157.986554621849,"Female","BMI"
15.8231932773109,-0.436773463949844,-0.489359613264821,-0.384187314634867,158.231932773109,"Female","BMI"
15.847731092437,-0.420869187562833,-0.474328313761474,-0.367410061364192,158.47731092437,"Female","BMI"
15.872268907563,-0.404748842855411,-0.459125394708792,-0.35037229100203,158.72268907563,"Female","BMI"
15.8968067226891,-0.388415530187114,-0.443739905755993,-0.333091154618235,158.968067226891,"Female","BMI"
15.9213445378151,-0.371872349917478,-0.428160678642606,-0.31558402119235,159.213445378151,"Female","BMI"
15.9458823529412,-0.355122402406042,-0.412376570387682,-0.297868234424402,159.458823529412,"Female","BMI"
15.9704201680672,-0.338168788012338,-0.396376760767198,-0.279960815257478,159.704201680672,"Female","BMI"
15.9949579831933,-0.321014607095905,-0.380151098557277,-0.261878115634533,159.949579831933,"Female","BMI"
16.0194957983193,-0.303662960016277,-0.36369049576646,-0.243635424266094,160.194957983193,"Female","BMI"
16.0440336134454,-0.286116947132995,-0.346987373717736,-0.225246520548254,160.440336134454,"Female","BMI"
16.0685714285714,-0.268379668805593,-0.330036169062019,-0.206723168549167,160.685714285714,"Female","BMI"
16.0931092436975,-0.250454225393603,-0.312833911323313,-0.188074539463894,160.931092436975,"Female","BMI"
16.1176470588235,-0.232343717256569,-0.295380886003944,-0.169306548509194,161.176470588235,"Female","BMI"
16.1421848739496,-0.214051244754021,-0.277681397969601,-0.150421091538441,161.421848739496,"Female","BMI"
16.1667226890756,-0.1955799082455,-0.259744647693177,-0.131415168797822,161.667226890756,"Female","BMI"
16.1912605042017,-0.17693280809054,-0.241585726213677,-0.112279889967403,161.912605042017,"Female","BMI"
16.2157983193277,-0.158113044648675,-0.223226720800855,-0.0929993684964952,162.157983193277,"Female","BMI"
16.2403361344538,-0.139123718279447,-0.204697898986988,-0.0735495375719063,162.403361344538,"Female","BMI"
16.2648739495798,-0.119967929342387,-0.186038900349243,-0.0538969583355308,162.648739495798,"Female","BMI"
16.2894117647059,-0.100648778197035,-0.167299811222865,-0.0339977451712064,162.894117647059,"Female","BMI"
16.3139495798319,-0.0811693652029246,-0.148541930286231,-0.0137968001196188,163.139495798319,"Female","BMI"
16.338487394958,-0.0615327907195958,-0.129837965557524,0.00677238411833263,163.38487394958,"Female","BMI"
16.363025210084,-0.0417421925130544,-0.111272287099695,0.0277879020735862,163.63025210084,"Female","BMI"
16.3875630252101,-0.0218011431995358,-0.0929465871137952,0.0493443007147236,163.875630252101,"Female","BMI"
16.4121008403361,-0.00171349594382202,-0.07496477639262,0.071537784504976,164.121008403361,"Female","BMI"
16.4366386554622,0.0185168914135092,-0.0574181734586243,0.0944519562856427,164.366386554622,"Female","BMI"
16.4611764705882,0.0388861610318678,-0.0403803251758978,0.118152647239633,164.611764705882,"Female","BMI"
16.4857142857143,0.0593904550706752,-0.0239039713926429,0.142684881533993,164.857142857143,"Female","BMI"
16.5102521008403,0.0800259156893417,-0.00802052955889686,0.16807236093758,165.102521008403,"Female","BMI"
16.5347899159664,0.100788685047286,0.00725808748794247,0.194319282606629,165.347899159664,"Female","BMI"
16.5593277310924,0.121674905303927,0.0219360534802396,0.221413757127614,165.593277310924,"Female","BMI"
16.5838655462185,0.142680718618674,0.0360295386045581,0.249331898632789,165.838655462185,"Female","BMI"
16.6084033613445,0.163802267150949,0.049562740580567,0.278041793721331,166.084033613445,"Female","BMI"
16.6329411764706,0.185035693060162,0.062564528368982,0.307506857751342,166.329411764706,"Female","BMI"
16.6574789915966,0.206377138505735,0.0750658878095561,0.337688389201915,166.574789915966,"Female","BMI"
16.6820168067227,0.227822745647078,0.0870981463480515,0.368547344946105,166.820168067227,"Female","BMI"
16.7065546218487,0.249368656643609,0.0986918457702581,0.40004546751696,167.065546218487,"Female","BMI"
16.7310924369748,0.271011013654748,0.109876101188307,0.432145926121189,167.310924369748,"Female","BMI"
16.7556302521008,0.292745958839904,0.120678297294363,0.464813620385444,167.556302521008,"Female","BMI"
16.7801680672269,0.314569634358499,0.131124002951858,0.498015265765139,167.801680672269,"Female","BMI"
16.8047058823529,0.336478182369942,0.141237017340685,0.531719347399198,168.047058823529,"Female","BMI"
16.829243697479,0.358467745033656,0.151039488320586,0.565896001746727,168.29243697479,"Female","BMI"
16.853781512605,0.380534464509051,0.160552064566137,0.600516864451965,168.53781512605,"Female","BMI"
16.8783193277311,0.402674482955545,0.169794057816797,0.635554908094292,168.783193277311,"Female","BMI"
16.9028571428571,0.424883942532557,0.178783601529812,0.670984283535302,169.028571428571,"Female","BMI"
16.9273949579832,0.447158985399497,0.18753779863767,0.706780172161323,169.273949579832,"Female","BMI"
16.9519327731092,0.469495753715787,0.196072855092217,0.742918652339357,169.519327731092,"Female","BMI"
16.9764705882353,0.491890389640836,0.204404198246265,0.779376581035406,169.764705882353,"Female","BMI"
17.0010084033613,0.514339035334067,0.212546580458859,0.816131490209274,170.010084033613,"Female","BMI"
17.0255462184874,0.536837832954889,0.220514169001463,0.853161496908314,170.255462184874,"Female","BMI"
17.0500840336134,0.55938292466272,0.228320623644709,0.890445225680732,170.500840336134,"Female","BMI"
17.0746218487395,0.581970452616982,0.235979163381133,0.927961741852831,170.746218487395,"Female","BMI"
17.0991596638655,0.604596558977081,0.243502623690453,0.965690494263709,170.991596638655,"Female","BMI"
17.1236974789916,0.627257385902442,0.250903505642176,1.00361126616271,171.236974789916,"Female","BMI"
17.1482352941176,0.649949075552472,0.258194017992379,1.04170413311257,171.482352941176,"Female","BMI"
17.1727731092437,0.672667770086595,0.265386113288661,1.07994942688453,171.727731092437,"Female","BMI"
17.1973109243697,0.69540961166422,0.272491518860504,1.11832770446794,171.973109243697,"Female","BMI"
17.2218487394958,0.718170742444765,0.279521763447572,1.15681972144196,172.218487394958,"Female","BMI"
17.2463865546218,0.740947304587651,0.286488200107616,1.19540640906769,172.463865546218,"Female","BMI"
17.2709243697479,0.763735440252286,0.293402025949078,1.23406885455549,172.709243697479,"Female","BMI"
17.295462184874,0.786531291598092,0.300274299150344,1.27278828404584,172.95462184874,"Female","BMI"
17.32,0.80933100078448,0.307115953656561,1.3115460479124,173.2,"Female","BMI"
14.4,-0.122573551078758,-0.726274161631089,0.481127059473572,144,"Female","Height2"
14.4245378151261,-0.125379647912166,-0.711426599256267,0.460667303431934,144.245378151261,"Female","Height2"
14.4490756302521,-0.128189659122804,-0.696604396134006,0.440225077888399,144.490756302521,"Female","Height2"
14.4736134453782,-0.1310074990879,-0.681827264926789,0.41981226675099,144.736134453782,"Female","Height2"
14.4981512605042,-0.133837082184684,-0.667114942606828,0.399440778237461,144.981512605042,"Female","Height2"
14.5226890756303,-0.136682322790386,-0.652487192616308,0.379122547035536,145.226890756303,"Female","Height2"
14.5472268907563,-0.139547135282235,-0.637963807323545,0.358869536759076,145.472268907563,"Female","Height2"
14.5717647058824,-0.14243543403746,-0.623564610811967,0.338693742737047,145.717647058824,"Female","Height2"
14.5963025210084,-0.145351133433291,-0.609309462043469,0.318607195176887,145.963025210084,"Female","Height2"
14.6208403361345,-0.148298147846957,-0.59521825844265,0.298621962748737,146.208403361345,"Female","Height2"
14.6453781512605,-0.151280391655688,-0.581310939953522,0.278750156642147,146.453781512605,"Female","Height2"
14.6699159663866,-0.154301779236712,-0.567607493625331,0.259003935151907,146.699159663866,"Female","Height2"
14.6944537815126,-0.15736622496726,-0.554127958788748,0.239395508854228,146.944537815126,"Female","Height2"
14.7189915966387,-0.160477643224561,-0.540892432887281,0.219937146438159,147.189915966387,"Female","Height2"
14.7435294117647,-0.163639948385844,-0.527921078030447,0.200641181258758,147.435294117647,"Female","Height2"
14.7680672268908,-0.166857054828339,-0.515234128333678,0.181520018677001,147.680672268908,"Female","Height2"
14.7926050420168,-0.170132876929274,-0.502851898103136,0.162586144244588,147.926050420168,"Female","Height2"
14.8171428571429,-0.17347132906588,-0.490794790908518,0.143852132776758,148.171428571429,"Female","Height2"
14.8416806722689,-0.176876325615386,-0.479083309559397,0.125330658328626,148.416806722689,"Female","Height2"
14.866218487395,-0.18035178095502,-0.467738066954272,0.107034505044231,148.66218487395,"Female","Height2"
14.890756302521,-0.183901609462014,-0.456779797697307,0.0889765787732798,148.90756302521,"Female","Height2"
14.9152941176471,-0.187529725513595,-0.446229370263116,0.0711699192359254,149.152941176471,"Female","Height2"
14.9398319327731,-0.191240043486994,-0.436107799316436,0.053627712342449,149.398319327731,"Female","Height2"
14.9643697478992,-0.195036477759439,-0.426436257536307,0.0363633020174287,149.643697478992,"Female","Height2"
14.9889075630252,-0.19892294270816,-0.417236085918187,0.0193902005018667,149.889075630252,"Female","Height2"
15.0134453781513,-0.202903352710387,-0.408528800985815,0.00272209556504008,150.134453781513,"Female","Height2"
15.0379831932773,-0.206981622143349,-0.400336096575558,-0.0136271477111407,150.379831932773,"Female","Height2"
15.0625210084034,-0.211161665384276,-0.392679836782186,-0.0296434939863658,150.625210084034,"Female","Height2"
15.0870588235294,-0.215447396810396,-0.385582035184729,-0.0453127584360624,150.870588235294,"Female","Height2"
15.1115966386555,-0.219842730798939,-0.379064813508651,-0.0606206480892266,151.115966386555,"Female","Height2"
15.1361344537815,-0.224351581727134,-0.373150330350296,-0.0755528331039719,151.361344537815,"Female","Height2"
15.1606722689076,-0.228977863972212,-0.367860667487645,-0.0900950604567785,151.606722689076,"Female","Height2"
15.1852100840336,-0.233725491911401,-0.36321765779049,-0.104233326032311,151.852100840336,"Female","Height2"
15.2097478991597,-0.23859837992193,-0.359242635311561,-0.1179541245323,152.097478991597,"Female","Height2"
15.2342857142857,-0.24360044238103,-0.355956085837674,-0.131244798924386,152.342857142857,"Female","Height2"
15.2588235294118,-0.248735593665929,-0.353377176912423,-0.144094010419435,152.588235294118,"Female","Height2"
15.2833613445378,-0.254007748153857,-0.351523153126058,-0.156492343181657,152.833613445378,"Female","Height2"
15.3078991596639,-0.259420820222043,-0.350408599398546,-0.16843304104554,153.078991596639,"Female","Height2"
15.3324369747899,-0.264978724247717,-0.35004460645987,-0.179912842035564,153.324369747899,"Female","Height2"
15.356974789916,-0.270685374608109,-0.350437921391904,-0.190932827824313,153.56974789916,"Female","Height2"
15.381512605042,-0.276544615961924,-0.351589968213478,-0.201499263710369,153.81512605042,"Female","Height2"
15.4060504201681,-0.282556109856507,-0.353481421224917,-0.211630798488096,154.060504201681,"Female","Height2"
15.4305882352941,-0.288713034016591,-0.356065715188504,-0.221360352844679,154.305882352941,"Female","Height2"
15.4551260504202,-0.295008008418729,-0.359292907163727,-0.230723109673731,154.551260504202,"Female","Height2"
15.4796638655462,-0.301433653039469,-0.363112588391312,-0.239754717687626,154.796638655462,"Female","Height2"
15.5042016806723,-0.307982587855366,-0.36747481834672,-0.248490357364012,155.042016806723,"Female","Height2"
15.5287394957983,-0.314647432842969,-0.372331106243527,-0.256963759442412,155.287394957983,"Female","Height2"
15.5532773109244,-0.321420807978831,-0.377635319297162,-0.2652062966605,155.532773109244,"Female","Height2"
15.5778151260504,-0.328295333239502,-0.383344407367109,-0.273246259111896,155.778151260504,"Female","Height2"
15.6023529411765,-0.335263628601535,-0.389418865528832,-0.281108391674237,156.023529411765,"Female","Height2"
15.6268907563025,-0.342318314041479,-0.395822899915607,-0.288813728167351,156.268907563025,"Female","Height2"
15.6514285714286,-0.349452009535887,-0.402524306380223,-0.296379712691551,156.514285714286,"Female","Height2"
15.6759663865546,-0.35665733506131,-0.409494107157127,-0.303820562965494,156.759663865546,"Female","Height2"
15.7005042016807,-0.3639269105943,-0.416706013158694,-0.311147808029907,157.005042016807,"Female","Height2"
15.7250420168067,-0.371253356111408,-0.424135788356994,-0.318370923865823,157.250420168067,"Female","Height2"
15.7495798319328,-0.378629291589185,-0.431760590100187,-0.325497993078184,157.495798319328,"Female","Height2"
15.7741176470588,-0.386047337004183,-0.439558348529847,-0.33253632547852,157.741176470588,"Female","Height2"
15.7986554621849,-0.393500112332953,-0.447507232921685,-0.33949299174422,157.986554621849,"Female","Height2"
15.8231932773109,-0.400980237552046,-0.455585235774072,-0.34637523933002,158.231932773109,"Female","Height2"
15.847731092437,-0.408480332638014,-0.463769889241175,-0.353190776034854,158.47731092437,"Female","Height2"
15.872268907563,-0.415993017567408,-0.472038114833488,-0.359947920301329,158.72268907563,"Female","Height2"
15.8968067226891,-0.423510912316781,-0.480366197290978,-0.366655627342583,158.968067226891,"Female","Height2"
15.9213445378151,-0.431026636862681,-0.488729867593148,-0.373323406132214,159.213445378151,"Female","Height2"
15.9458823529412,-0.438532811181662,-0.497104478020026,-0.379961144343298,159.458823529412,"Female","Height2"
15.9704201680672,-0.446022055250275,-0.505465253390758,-0.386578857109793,159.704201680672,"Female","Height2"
